0	1560	0	-352	
1	960	0	-352	
2	1200	0	-352	
3	1400	0	-352	
4	320	0	-352	
5	1200	0	-352	
6	440	0	-352	
7	600	0	-352	
8	120	0	-352	
9	-40	0	-352	
10	-240	0	-352	
11	80	0	-352	
12	320	0	-352	
13	-120	0	-352	
14	0	0	-352	
15	-160	0	-352	
16	0	0	-352	
17	800	0	-352	
18	880	0	-352	
19	-120	0	-352	
20	-160	0	-352	
21	40	0	-352	
22	320	0	-352	
23	200	0	-352	
24	560	0	-352	
25	360	0	-352	
26	440	0	-352	
27	160	0	-352	
28	360	0	-352	
29	560	0	-352	
30	520	0	-352	
31	520	0	-352	
32	280	0	-352	
33	320	0	-352	
34	440	0	-352	
35	480	0	-352	
36	840	0	-352	
37	440	0	-352	
38	520	0	-352	
39	440	0	-352	
40	-440	0	-352	
41	-200	0	-352	
42	-320	0	-352	
43	0	0	-352	
44	0	0	-352	
45	120	0	-352	
46	-240	0	-352	
47	-920	0	-352	
48	-760	0	-352	
49	-80	0	-352	
50	0	0	-352	
51	-440	0	-352	
52	-960	0	-352	
53	-120	0	-352	
54	-200	0	-352	
55	200	0	-352	
56	600	0	-352	
57	-280	0	-352	
58	160	0	-352	
59	160	0	-352	
60	-480	0	-352	
61	-40	0	-352	
62	-600	0	-352	
63	-520	0	-352	
64	-680	0	-352	
65	-1320	0	-352	
66	-600	0	-352	
67	-80	0	-352	
68	-760	0	-352	
69	-760	0	-352	
70	120	0	-352	
71	-520	0	-352	
72	-1360	0	-352	
73	-200	0	-352	
74	-80	0	-352	
75	-400	0	-352	
76	-320	0	-352	
77	-80	0	-352	
78	-760	0	-352	
79	-680	0	-352	
80	-480	0	-352	
81	-240	0	-352	
82	-720	0	-352	
83	-560	0	-352	
84	-760	0	-352	
85	-920	0	-352	
86	-320	0	-352	
87	-280	0	-352	
88	-440	0	-352	
89	320	0	-352	
90	-80	0	-352	
91	-440	0	-352	
92	-80	0	-352	
93	1080	0	-352	
94	-120	0	-352	
95	120	0	-352	
96	520	0	-352	
97	480	0	-352	
98	440	0	-352	
99	920	0	-352	
100	1040	0	-352	
101	720	0	-352	
102	1200	0	-352	
103	960	0	-352	
104	760	0	-352	
105	1360	0	-352	
106	1000	0	-352	
107	1280	0	-352	
108	1280	0	-352	
109	1000	0	-352	
110	1600	0	-352	
111	1960	0	-352	
112	1760	0	-352	
113	1000	0	-352	
114	640	0	-352	
115	1120	0	-352	
116	1160	0	-352	
117	1360	0	-352	
118	1120	0	-352	
119	280	0	-352	
120	160	0	-352	
121	440	0	-352	
122	160	0	-352	
123	-40	0	-352	
124	480	0	-352	
125	400	0	-352	
126	-520	0	-352	
127	-240	0	-352	
128	280	0	-352	
129	840	0	-352	
130	440	0	-352	
131	440	0	-352	
132	600	0	-352	
133	1000	0	-352	
134	1360	0	-352	
135	800	0	-352	
136	600	0	-352	
137	600	0	-352	
138	1000	0	-352	
139	440	0	-352	
140	240	0	-352	
141	240	0	-352	
142	80	0	-352	
143	-680	0	-352	
144	-880	0	-352	
145	-360	0	-352	
146	-240	0	-352	
147	-400	0	-352	
148	0	0	-352	
149	120	0	-352	
150	160	0	-352	
151	600	0	-352	
152	920	0	-352	
153	880	0	-352	
154	680	0	-352	
155	760	0	-352	
156	920	0	-352	
157	800	0	-352	
158	400	0	-352	
159	360	0	-352	
160	680	0	-352	
161	600	0	-352	
162	400	0	-352	
163	640	0	-352	
164	440	0	-352	
165	240	0	-352	
166	40	0	-352	
167	-400	0	-352	
168	-400	0	-352	
169	-200	0	-352	
170	-40	0	-352	
171	-960	0	-352	
172	-920	0	-352	
173	-760	0	-352	
174	-760	0	-352	
175	-760	0	-352	
176	-800	0	-352	
177	-920	0	-352	
178	-1160	0	-352	
179	-840	0	-352	
180	-640	0	-352	
181	-800	0	-352	
182	-1000	0	-352	
183	-1320	0	-352	
184	-440	0	-352	
185	-200	0	-352	
186	-360	0	-352	
187	-600	0	-352	
188	-600	0	-352	
189	-200	0	-352	
190	0	0	-352	
191	80	0	-352	
192	-440	0	-352	
193	-920	0	-352	
194	-920	0	-352	
195	-600	0	-352	
196	-480	0	-352	
197	-880	0	-352	
198	-1360	0	-352	
199	-1320	0	-352	
200	-1040	0	-352	
201	-1040	0	-352	
202	-1120	0	-352	
203	-1360	0	-352	
204	-1000	0	-352	
205	-280	0	-352	
206	-160	0	-352	
207	40	0	-352	
208	-920	0	-352	
209	-120	0	-352	
210	120	0	-352	
211	-80	0	-352	
212	-600	0	-352	
213	-480	0	-352	
214	-1080	0	-352	
215	-880	0	-352	
216	-1040	0	-352	
217	-1080	0	-352	
218	-1560	0	-352	
219	-1080	0	-352	
220	-440	0	-352	
221	-720	0	-352	
222	-720	0	-352	
223	0	0	-352	
224	520	0	-352	
225	0	0	-352	
226	520	0	-352	
227	320	0	-352	
228	1240	0	-352	
229	1360	0	-352	
230	1360	0	-352	
231	1040	0	-352	
232	840	0	-352	
233	800	0	-352	
234	1080	0	-352	
235	1160	0	-352	
236	840	0	-352	
237	320	0	-352	
238	560	0	-352	
239	840	0	-352	
240	520	0	-352	
241	680	0	-352	
242	1000	0	-352	
243	1160	0	-352	
244	1280	0	-352	
245	1000	0	-352	
246	760	0	-352	
247	480	0	-352	
248	840	0	-352	
249	1120	0	-352	
250	400	0	-352	
251	240	0	-352	
252	440	0	-352	
253	760	0	-352	
254	760	0	-352	
255	400	0	-352	
256	40	0	-352	
257	640	0	-352	
258	920	0	-352	
259	880	0	-352	
260	360	0	-352	
261	560	0	-352	
262	1320	0	-352	
263	1480	0	-352	
264	1000	0	-352	
265	760	0	-352	
266	1040	0	-352	
267	1040	0	-352	
268	1000	0	-352	
269	120	0	-352	
270	-80	0	-352	
271	240	0	-352	
272	240	0	-352	
273	-280	0	-352	
274	0	0	-352	
275	400	0	-352	
276	0	0	-352	
277	-800	0	-352	
278	200	0	-352	
279	480	0	-352	
280	360	0	-352	
281	480	0	-352	
282	360	0	-352	
283	480	0	-352	
284	600	0	-352	
285	960	0	-352	
286	960	0	-352	
287	800	0	-352	
288	640	0	-352	
289	520	0	-352	
290	680	0	-352	
291	240	0	-352	
292	200	0	-352	
293	160	0	-352	
294	-120	0	-352	
295	280	0	-352	
296	0	0	-352	
297	-240	0	-352	
298	0	0	-352	
299	280	0	-352	
300	160	0	-352	
301	160	0	-352	
302	0	0	-352	
303	0	0	-352	
304	400	0	-352	
305	280	0	-352	
306	120	0	-352	
307	-480	0	-352	
308	-1120	0	-352	
309	-880	0	-352	
310	-1080	0	-352	
311	-1160	0	-352	
312	-1120	0	-352	
313	-960	0	-352	
314	-600	0	-352	
315	-640	0	-352	
316	-200	0	-352	
317	-200	0	-352	
318	-80	0	-352	
319	240	0	-352	
320	280	0	-352	
321	200	0	-352	
