0	6320	12	-4047	
1	6320	12	-4047	
2	6200	12	-4047	
3	6160	12	-4047	
4	6080	12	-4047	
5	5920	12	-4047	
6	6080	12	-4047	
7	6200	12	-4047	
8	6280	12	-4047	
9	6360	12	-4047	
10	6320	12	-4047	
11	6320	12	-4047	
12	6240	12	-4047	
13	6200	12	-4047	
14	6240	12	-4047	
15	6320	12	-4047	
16	6320	12	-4047	
17	6320	12	-4047	
18	6200	12	-4047	
19	6280	12	-4047	
20	6200	12	-4047	
21	6120	12	-4047	
22	6200	12	-4047	
23	6280	12	-4047	
24	6400	12	-4047	
25	6520	12	-4047	
26	6120	12	-4047	
27	6040	12	-4047	
28	6080	12	-4047	
29	6320	12	-4047	
30	6680	12	-4047	
31	6880	12	-4047	
32	7040	12	-4047	
33	6880	12	-4047	
34	6120	12	-4047	
35	6080	12	-4047	
36	6080	12	-4047	
37	6240	12	-4047	
38	6960	12	-4047	
39	6880	12	-4047	
40	6560	12	-4047	
41	5960	12	-4047	
42	5760	12	-4047	
43	4800	12	-4047	
44	4480	12	-4047	
45	4960	12	-4047	
46	5720	12	-4047	
47	6360	12	-4047	
48	6920	12	-4047	
49	6920	12	-4047	
50	5840	12	-4047	
51	6160	0	-4047	
52	5040	0	-4047	
53	3880	0	-4047	
54	4200	0	-4047	
55	5560	0	-4047	
56	2760	0	-4047	
57	3200	0	-4047	
58	3920	0	-4047	
59	4360	0	-4047	
60	3680	0	-4047	
61	3760	0	-4047	
62	5480	0	-4047	
63	3680	0	-4047	
64	3160	0	-4047	
65	4880	0	-4047	
66	4360	0	-4047	
67	4000	0	-4047	
68	5200	0	-4047	
69	4880	0	-4047	
70	3960	0	-4047	
71	4360	0	-4047	
72	4200	0	-4047	
73	3720	0	-4047	
74	3840	0	-4047	
75	4080	0	-4047	
76	2480	0	-4047	
77	2240	0	-4047	
78	2720	0	-4047	
79	3240	0	-4047	
80	3360	0	-4047	
81	4680	0	-4047	
82	2960	0	-4047	
83	2000	0	-4047	
84	4520	0	-4047	
85	6000	0	-4047	
86	3040	0	-4047	
87	720	0	-4047	
88	4360	0	-4047	
89	3480	0	-4047	
90	-520	0	-4047	
91	-2760	0	-4047	
92	6360	0	-4047	
93	7920	0	-4047	
94	4040	0	-4047	
95	-3000	0	-4047	
96	880	0	-4047	
97	5040	0	-4047	
98	5040	0	-4047	
99	-2000	0	-4047	
100	480	0	-4047	
101	1640	0	-4047	
102	-80	0	-4047	
103	-3320	0	-4047	
104	-520	0	-4047	
105	1920	0	-4047	
106	1360	0	-4047	
107	-2680	0	-4047	
108	-2440	0	-4047	
109	560	0	-4047	
110	560	0	-4047	
111	-1680	0	-4047	
112	-2680	0	-4047	
113	-1760	0	-4047	
114	-80	0	-4047	
115	-1680	0	-4047	
116	-3760	0	-4047	
117	-1480	0	-4047	
118	-3960	0	-775	
119	-8640	0	-775	
120	920	0	-775	
121	5560	0	-775	
122	400	0	-775	
123	-9040	0	-775	
124	120	0	-775	
125	3040	0	-775	
126	1000	0	-775	
127	-3480	0	-775	
128	-3320	0	-775	
129	3400	0	-775	
130	9560	0	-775	
131	-1000	0	-775	
132	-12400	0	-775	
133	9720	0	-775	
134	-400	0	-775	
135	640	0	-775	
136	-9160	0	-775	
137	-8800	0	-775	
138	-5840	0	-775	
139	-960	0	-775	
140	-11880	0	-775	
141	-16960	0	-775	
142	7200	0	-775	
143	-8760	0	-775	
144	-13120	0	-775	
145	-17760	0	-775	
146	-10800	0	-775	
147	800	0	-775	
148	-800	0	-775	
149	-9000	0	-775	
150	-12120	0	-775	
151	-10880	0	-775	
152	720	0	-775	
153	2120	0	-775	
154	3640	0	-775	
155	-21200	0	-775	
156	-10360	0	-775	
157	-480	0	-775	
158	6400	0	-775	
159	-2880	0	-775	
160	-4080	0	-775	
161	-15240	0	-775	
162	-5520	0	-775	
163	4080	0	-775	
164	2480	0	-775	
165	1560	0	-775	
166	-9680	0	-775	
167	-12240	0	-775	
168	-1120	0	10870	
169	23800	0	10870	
170	-3960	0	10870	
171	-21400	0	10870	
172	-20840	0	10870	
173	7040	0	10870	
174	28480	0	10870	
175	-8000	0	10870	
176	-9880	0	10870	
177	5040	0	10870	
178	10840	0	10870	
179	-4960	0	10870	
180	9320	0	10870	
181	14960	0	10870	
182	6480	0	10870	
183	5560	0	10870	
184	7640	0	10870	
185	-560	0	10870	
186	3640	0	10870	
187	20680	0	10870	
188	10640	0	10870	
189	12000	0	10870	
190	-30720	0	10870	
191	-280	0	10870	
192	23680	0	10870	
193	13000	0	10870	
194	23920	0	10870	
195	24840	0	10870	
196	7280	0	10870	
197	-15960	0	10870	
198	30640	0	10870	
199	11280	0	10870	
200	2560	0	10870	
201	30120	0	10870	
202	13440	0	7802	
203	-3920	0	7802	
204	-9240	0	7802	
205	26280	0	7802	
206	16000	0	7802	
207	-3520	0	7802	
208	-4720	0	7802	
209	8160	0	7802	
210	30000	0	7802	
211	11920	0	7802	
212	-18400	0	7802	
213	-12720	0	7802	
214	-29056	0	7802	
215	1560	0	7802	
216	-14000	0	7802	
217	9000	0	7802	
218	-21376	0	7802	
219	-9800	0	7802	
220	1880	0	7802	
221	15880	0	7802	
222	14600	0	7802	
223	5320	0	7802	
224	-3520	0	7802	
225	-23000	0	7802	
226	-27040	0	7802	
227	12440	0	7802	
228	18160	0	7802	
229	4320	0	7802	
230	-10360	0	7802	
231	14160	0	7802	
232	7840	0	7802	
233	-9080	0	7802	
234	2640	0	7802	
235	21640	0	7802	
236	22800	0	7802	
237	26960	0	-549	
238	6760	0	-549	
239	25800	0	-549	
240	11640	0	-549	
241	14760	0	-549	
242	4840	0	-549	
243	8800	0	-549	
244	5400	0	-549	
245	5520	0	-549	
246	13360	0	-549	
247	-8240	0	-549	
248	-1680	0	-549	
249	9520	0	-549	
250	7480	0	-549	
251	-3560	0	-549	
252	-19880	0	-549	
253	21200	0	-549	
254	30240	0	-549	
255	-8760	0	-549	
256	-16600	0	-549	
257	9320	0	-549	
258	23720	0	-549	
259	-14640	0	-549	
260	13120	0	-549	
261	6760	0	-549	
262	17520	0	-549	
263	2320	0	-549	
264	-8880	0	-549	
265	9560	0	-549	
266	13280	0	-549	
267	11160	0	-549	
268	-16880	0	-549	
269	-8680	0	-549	
270	2000	0	1139	
271	-4600	0	1139	
272	5600	0	1139	
273	-16520	0	1139	
274	-18760	0	1139	
275	-15280	0	1139	
276	-1480	0	1139	
277	920	0	1139	
278	-9040	0	1139	
279	-2720	0	1139	
280	-6840	0	1139	
281	-2520	0	1139	
282	1640	0	1139	
283	6040	0	1139	
284	20480	0	1139	
285	-7320	0	1139	
286	5920	0	1139	
287	-6840	0	1139	
288	21200	0	1139	
289	6320	0	1139	
290	-5080	0	1139	
291	4320	0	1139	
292	8720	0	1139	
293	17320	0	1139	
294	12520	0	1139	
295	-120	0	1139	
296	-1960	0	1139	
297	7200	0	1139	
298	6040	0	5544	
299	1080	0	5544	
300	-8240	0	5544	
301	5400	0	5544	
302	2520	0	5544	
303	3120	0	5544	
304	27400	0	5544	
305	7800	0	5544	
306	-15480	0	5544	
307	-3760	0	5544	
308	15160	0	5544	
309	10920	0	5544	
310	2680	0	5544	
311	8200	0	5544	
312	17680	0	5544	
313	-2200	0	5544	
314	120	0	5544	
315	7520	0	5544	
316	14680	0	5544	
317	7320	0	5544	
318	-2920	0	5544	
319	4520	0	5544	
320	9320	0	5544	
321	6600	0	5544	
322	160	0	5544	
323	-3760	0	5544	
324	-2600	0	5544	
325	11960	0	1610	
326	3520	0	1610	
327	-7200	0	1610	
328	-12920	0	1610	
329	-760	0	1610	
330	1360	0	1610	
331	-6840	0	1610	
332	-11560	0	1610	
333	-8040	0	1610	
334	-1360	0	1610	
335	-8440	0	1610	
336	3080	0	1610	
337	3800	0	1610	
338	10640	0	1610	
339	6960	0	1610	
340	9240	0	1610	
341	4520	0	1610	
342	-2280	0	1610	
343	4800	0	1610	
344	17200	0	1610	
345	-640	0	1610	
346	-19680	0	1610	
347	-3360	0	1610	
348	18840	0	8215	
349	23040	0	8215	
350	-3440	0	8215	
351	10000	0	8215	
352	-5280	0	8215	
353	20480	0	8215	
354	2240	0	8215	
355	-2680	0	8215	
356	-5920	0	8215	
357	12120	0	8215	
358	1880	0	8215	
359	-4200	0	8215	
360	13960	0	8215	
361	9160	0	8215	
362	-920	0	8215	
363	9960	0	8215	
364	14040	0	8215	
365	-2760	0	8215	
366	13760	0	8215	
367	-6400	0	8215	
368	-8080	0	8215	
369	-960	0	8215	
370	25520	0	1586	
371	9000	0	1586	
372	-360	0	1586	
373	-1080	0	1586	
374	-1440	0	1586	
375	20320	0	1586	
376	7720	0	1586	
377	13440	0	1586	
378	-1960	0	1586	
379	-5680	0	1586	
380	-400	0	1586	
381	13280	0	1586	
382	5320	0	1586	
383	7760	0	1586	
384	-2600	0	1586	
385	2640	0	1586	
386	9600	0	1586	
387	4760	0	1586	
388	8520	0	1586	
389	-160	0	1586	
390	-11960	0	1586	
391	-25240	0	1586	
392	9840	0	1380	
393	22840	0	1380	
394	18520	0	1380	
395	-1000	0	1380	
396	680	0	1380	
397	-14680	0	1380	
398	5040	0	1380	
399	-13000	0	1380	
400	-29080	0	1380	
401	-440	0	1380	
402	7200	0	1380	
403	-7880	0	1380	
404	18160	0	1380	
405	14080	0	1380	
406	-9240	0	1380	
407	4360	0	1380	
408	19480	0	1380	
409	16120	0	1380	
410	-16960	0	1380	
411	11320	0	8771	
412	22960	0	8771	
413	5440	0	8771	
414	-7840	0	8771	
415	26440	0	8771	
416	11360	0	8771	
417	-200	0	8771	
418	-8920	0	8771	
419	17320	0	8771	
420	-2040	0	8771	
421	-5080	0	8771	
422	23480	0	8771	
423	-17520	0	8771	
424	23760	0	8771	
425	17880	0	8771	
426	-1880	0	8771	
427	1400	0	8771	
428	12680	0	8771	
429	4240	0	8771	
430	5120	0	8771	
431	-4880	0	-719	
432	-720	0	-719	
433	8520	0	-719	
434	16840	0	-719	
435	11920	0	-719	
436	-6600	0	-719	
437	-6960	0	-719	
438	3560	0	-719	
439	-2840	0	-719	
440	40	0	-719	
441	9840	0	-719	
442	18440	0	-719	
443	14200	0	-719	
444	-17720	0	-719	
445	2280	0	-719	
446	17120	0	-719	
447	25960	0	-719	
448	-2680	0	-719	
449	-14280	0	-719	
450	-17160	0	780	
451	23520	0	780	
452	8600	0	780	
453	18080	0	780	
454	-440	0	780	
455	-2880	0	780	
456	5160	0	780	
457	32599	0	780	
458	17000	0	780	
459	8040	0	780	
460	-2040	0	780	
461	23000	0	780	
462	5720	0	780	
463	22840	0	780	
464	-920	0	780	
465	-10520	0	780	
466	24360	0	780	
467	8880	0	780	
468	32200	0	7141	
469	9960	0	7141	
470	-14160	0	7141	
471	-18880	0	7141	
472	20880	0	7141	
473	8360	0	7141	
474	14520	0	7141	
475	-1200	0	7141	
476	-480	0	7141	
477	-4320	0	7141	
478	14280	0	7141	
479	26280	0	7141	
480	-20920	0	7141	
481	4120	0	7141	
482	21120	0	7141	
483	9280	0	7141	
484	-11520	0	7141	
485	14400	0	7141	
486	29320	0	-1939	
487	9960	0	-1939	
488	-11240	0	-1939	
489	10120	0	-1939	
490	18400	0	-1939	
491	-4480	0	-1939	
492	-680	0	-1939	
493	0	0	-1939	
494	7280	0	-1939	
495	-9000	0	-1939	
496	13000	0	-1939	
497	17400	0	-1939	
498	-16800	0	-1939	
499	6880	0	-1939	
500	3880	0	-1939	
501	13480	0	-1939	
502	-19920	0	-1939	
503	22320	0	-1939	
504	18000	0	-1939	
505	-29640	0	-1363	
506	19160	0	-1363	
507	-30176	0	-1363	
508	8520	0	-1363	
509	1600	0	-1363	
510	-2160	0	-1363	
511	-4000	0	-1363	
512	29640	0	-1363	
513	13200	0	-1363	
514	7400	0	-1363	
515	5720	0	-1363	
516	-10520	0	-1363	
517	31760	0	-1363	
518	16480	0	-1363	
519	4440	0	-1363	
520	-7320	0	-1363	
521	12160	0	-1363	
522	17040	0	3949	
523	10040	0	3949	
524	-13680	0	3949	
525	2480	0	3949	
526	-11480	0	3949	
527	19400	0	3949	
528	19480	0	3949	
529	21560	0	3949	
530	-4720	0	3949	
531	6680	0	3949	
532	-4600	0	3949	
533	16720	0	3949	
534	-3080	0	3949	
535	-7920	0	3949	
536	15000	0	3949	
537	-2560	12	3949	
538	27520	12	3949	
539	5600	12	3949	
540	14880	12	-2603	
541	9720	12	-2603	
542	9440	12	-2603	
543	5200	12	-2603	
544	25640	12	-2603	
545	14440	12	-2603	
546	-21160	12	-2603	
547	-2080	12	-2603	
548	15240	12	-2603	
549	12760	12	-2603	
550	22720	12	-2603	
551	13680	12	-2603	
552	5480	12	-2603	
553	600	12	-2603	
554	18800	12	-2603	
555	-840	12	-2603	
556	28920	12	-2603	
557	7600	12	-2603	
558	-6200	12	-2603	
559	1800	12	-3427	
560	25760	12	-3427	
561	24800	12	-3427	
562	14440	12	-3427	
563	20640	12	-3427	
564	1880	12	-3427	
565	14600	12	-3427	
566	7400	12	-3427	
567	520	12	-3427	
568	8760	12	-3427	
569	-6640	12	-3427	
570	-5600	12	-3427	
571	4240	12	-3427	
572	28880	12	-3427	
573	12480	12	-3427	
574	11560	12	-3427	
575	16600	12	-3427	
576	80	12	-3427	
577	-4240	12	-3427	
578	10200	12	699	
579	3800	12	699	
580	8760	12	699	
581	-9920	12	699	
582	32759	12	699	
583	3120	12	699	
584	200	12	699	
585	6000	12	699	
586	28160	12	699	
587	2080	12	699	
588	8160	12	699	
589	4800	12	699	
590	12040	12	699	
591	3640	12	699	
592	5960	12	699	
593	23160	12	699	
594	19760	12	699	
595	18600	12	699	
596	22000	12	699	
597	12600	12	699	
598	13800	12	-3491	
599	1200	12	-3491	
600	24440	12	-3491	
601	21960	12	-3491	
602	1520	12	-3491	
603	8920	12	-3491	
604	7400	12	-3491	
605	23120	12	-3491	
606	20400	12	-3491	
607	-3760	12	-3491	
608	8040	12	-3491	
609	-20896	12	-3491	
610	8200	12	-3491	
611	-28376	12	-3491	
612	4840	12	-3491	
613	-11560	12	-3491	
614	26080	12	-3491	
615	23480	12	-3491	
616	5320	12	-3491	
617	16920	12	-3491	
618	-2240	12	-3491	
619	-14800	12	-3491	
620	15440	12	-7048	
621	-32416	12	-7048	
622	-3680	12	-7048	
623	14040	12	-7048	
624	4160	12	-7048	
625	26480	12	-7048	
626	17920	12	-7048	
